index,CITY,STATE,ZIPCODE,AGE,EJECTION,DRIVER_ACTION,BAC_RESULT,UNIT_TYPE,MAKE,MODEL,VEHICLE_YEAR,VEHICLE_TYPE,TRAVEL_DIRECTION,MANEUVER,FIRST_CONTACT_POINT,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,STREET_DIRECTION,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR,FATAL_INBOTH,FATAL_CARPPL,FATAL_OTHPPL,FATAL_INAUTO,FATAL_DEGREE,DAMAGE_500_OR_LESS,DAMAGE_501_1500,DAMAGE_OVER_1500,SEX,INTERSECTION_RELATED,HIT_AND_RUN,REPORTYPE
65730,CHICAGO,IL,60654,72.0,0.0,1.0,0.0,1,8,15,2014.0,1,2,1,2.0,30,1,1,1,1,3,2,1,1,0,2,2,17,1,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0
65739,UNKNOWN,XX,0,36.9,0.0,3.0,0.0,1,10,67,2013.0,1,3,1,1.0,30,2,1,3,1,1,1,1,2,0,2,2,18,3,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
65740,UNKNOWN,XX,0,36.9,0.0,3.0,0.0,1,8,15,2013.0,1,2,1,9.0,30,2,1,3,1,1,1,1,2,0,2,2,18,3,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
65741,CHICAGO,IL,60623,56.0,0.0,0.0,0.0,1,10,67,2013.0,1,3,1,1.0,30,2,1,3,1,1,1,1,2,0,2,2,18,3,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
65742,CHICAGO,IL,60623,56.0,0.0,0.0,0.0,1,8,15,2013.0,1,2,1,9.0,30,2,1,3,1,1,1,1,2,0,2,2,18,3,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
65805,HANOVER_PARK,IL,60133,34.0,0.0,0.0,0.0,1,3,12,2013.0,1,1,7,3.0,30,2,1,1,1,1,2,1,1,0,1,3,19,1,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
65806,HANOVER_PARK,IL,60133,34.0,0.0,0.0,0.0,1,10,30,2010.0,3,1,7,3.0,30,2,1,1,1,1,2,1,1,0,1,3,19,1,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
65808,CHICAGO,IL,60632,39.0,0.0,0.0,0.0,1,3,12,2013.0,1,1,7,3.0,30,2,1,1,1,1,2,1,1,0,1,3,19,1,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
65809,CHICAGO,IL,60632,39.0,0.0,0.0,0.0,1,10,30,2010.0,3,1,7,3.0,30,2,1,1,1,1,2,1,1,0,1,3,19,1,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
65848,UNKNOWN,XX,0,36.9,0.0,3.0,0.0,1,29,207,2011.0,1,7,2,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
65850,UNKNOWN,XX,0,36.9,0.0,3.0,0.0,1,18,106,2019.0,6,1,1,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
65851,UNKNOWN,XX,0,36.9,0.0,3.0,0.0,1,18,106,2019.0,6,1,1,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
65852,CHICAGO,IL,60605,28.0,0.0,0.0,0.0,1,29,207,2011.0,1,7,2,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
65853,CHICAGO,IL,60605,28.0,0.0,0.0,0.0,1,29,1,2011.0,1,7,2,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
65854,CHICAGO,IL,60605,28.0,0.0,0.0,0.0,1,18,106,2019.0,6,1,1,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
65855,CHICAGO,IL,60605,28.0,0.0,0.0,0.0,1,18,106,2019.0,6,1,1,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
65856,UNKNOWN,XX,0,36.9,0.0,3.0,0.0,1,29,207,2011.0,1,7,2,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
65858,UNKNOWN,XX,0,36.9,0.0,3.0,0.0,1,18,106,2019.0,6,1,1,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
65859,UNKNOWN,XX,0,36.9,0.0,3.0,0.0,1,18,106,2019.0,6,1,1,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
65860,CHICAGO,IL,60605,28.0,0.0,0.0,0.0,1,29,207,2011.0,1,7,2,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
65861,CHICAGO,IL,60605,28.0,0.0,0.0,0.0,1,29,1,2011.0,1,7,2,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
65862,CHICAGO,IL,60605,28.0,0.0,0.0,0.0,1,18,106,2019.0,6,1,1,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
65863,CHICAGO,IL,60605,28.0,0.0,0.0,0.0,1,18,106,2019.0,6,1,1,1.0,40,1,1,1,1,2,5,1,1,0,1,2,18,1,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
65935,CHICAGO,IL,60628,47.0,0.0,0.0,0.0,1,16,279,2014.0,1,4,2,1.0,30,1,1,1,1,2,0,1,1,0,1,2,19,1,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
66174,UNKNOWN,XX,0,36.9,0.0,3.0,0.0,1,4,29,2016.0,1,4,1,7.0,30,1,1,1,1,1,1,1,1,0,2,2,7,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
66175,CHICAGO,IL,60643,55.0,0.0,0.0,0.0,1,6,21,2011.0,1,1,1,11.0,30,1,1,1,1,1,1,1,1,0,2,2,7,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
66176,CHICAGO,IL,60643,55.0,0.0,0.0,0.0,1,4,29,2016.0,1,4,1,7.0,30,1,1,1,1,1,1,1,1,0,2,2,7,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
66273,CHICAGO,IL,60637,0.0,0.0,0.0,0.0,1,1,14,2013.0,1,1,1,2.0,30,1,1,1,2,3,0,1,1,0,1,2,0,2,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
66298,CHICAGO,IL,60612,40.0,-1.0,0.0,0.0,1,-1,1,2010.0,1,4,1,1.0,35,0,0,1,1,5,0,2,1,0,1,2,10,2,6,2020,0.0,0.0,0.0,0.0,3.0,1,0,0,1,1,1,1
66397,UNKNOWN,XX,0,36.9,0.0,1.0,0.0,1,6,41,2011.0,3,3,1,1.0,25,0,1,1,1,9,3,1,1,0,1,2,12,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,1,0,1,1,1,1
66399,CHICAGO,IL,60612,30.0,0.0,1.0,0.0,1,6,41,2011.0,3,3,1,1.0,25,0,1,1,1,9,3,1,1,0,1,2,12,2,6,2020,0.0,0.0,0.0,1.0,2.0,0,1,0,1,1,1,1
66516,CHICAGO,IL,60647,23.0,0.0,0.0,0.0,1,7,217,2014.0,2,2,1,-1.0,30,2,1,1,1,7,4,1,1,0,3,2,14,2,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1
66517,CHICAGO,IL,60647,23.0,0.0,0.0,0.0,1,5,154,2014.0,2,4,1,9.0,30,2,1,1,1,7,4,1,1,0,3,2,14,2,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1
66672,BLUE_ISLAND,IL,60406,32.0,0.0,0.0,0.0,1,22,147,2016.0,1,3,1,8.0,35,2,1,1,1,3,0,1,1,0,1,3,15,2,6,2020,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,1,1
66926,ELMHURTS,IL,60126,55.0,0.0,0.0,0.0,1,25,128,2017.0,1,2,2,5.0,30,2,1,1,1,2,0,1,1,0,2,2,17,2,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
66952,UNKNOWN,XX,0,36.9,-1.0,2.0,0.0,1,-1,93,2011.0,-1,4,1,1.0,25,4,1,-1,3,5,0,1,1,0,1,2,10,7,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,0,0
66954,CHICAGO,IL,60647,18.0,-1.0,0.0,0.0,1,-1,93,2011.0,-1,4,1,1.0,25,4,1,-1,3,5,0,1,1,0,1,2,10,7,6,2020,0.0,0.0,0.0,0.0,2.0,0,0,1,0,1,0,0
67159,CHICAGO,IL,60615,51.0,0.0,0.0,0.0,1,7,47,2018.0,2,2,4,3.0,30,1,1,1,1,2,1,1,1,0,2,2,14,2,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
67160,CHICAGO,IL,60615,51.0,0.0,0.0,0.0,1,4,5,2008.0,1,4,1,2.0,30,1,1,1,1,2,1,1,1,0,2,2,14,2,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
67309,CHICAGO,IL,60652,59.0,0.0,0.0,0.0,1,3,12,2009.0,1,3,1,6.0,35,1,1,1,2,2,1,1,1,0,1,2,22,2,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
67660,CHICAGO,IL,60620,21.0,0.0,0.0,0.0,1,4,1,2017.0,1,4,1,6.0,30,2,1,1,1,1,3,1,1,0,4,2,14,3,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
67758,CHICAGO,IL,60638,52.0,0.0,0.0,0.0,1,1,54,2019.0,4,6,4,6.0,30,1,1,1,1,2,3,1,1,0,3,2,15,3,6,2020,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,0,0
68104,CHICAGO,IL,60618,29.0,0.0,0.0,0.0,1,2,31,1977.0,4,7,2,1.0,30,1,1,1,1,2,2,1,1,0,2,2,19,3,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
68122,CHICAGO,IL,60618,36.9,0.0,-1.0,0.0,1,2,1,2015.0,-1,2,2,-1.0,30,1,1,1,3,5,2,1,1,0,2,2,21,3,6,2020,1.0,0.0,0.0,0.0,2.0,1,0,0,1,1,1,1
68124,CHICAGO,IL,60618,63.0,-1.0,0.0,0.0,1,2,1,2015.0,-1,2,2,-1.0,30,1,1,1,3,5,2,1,1,0,2,2,21,3,6,2020,0.0,0.0,0.0,0.0,2.0,1,0,0,1,1,1,1
68149,CHICAGO,IL,60609,21.0,0.0,0.0,0.0,1,22,107,2004.0,1,4,1,8.0,30,1,1,1,2,3,1,1,1,0,1,2,22,3,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
68236,ELMHURST,IL,60126,62.0,0.0,0.0,0.0,1,7,47,2015.0,2,3,1,1.0,30,1,1,1,2,3,1,1,1,0,1,2,1,4,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
68237,ELMHURST,IL,60126,62.0,0.0,0.0,0.0,1,1,118,2005.0,2,3,1,2.0,30,1,1,1,2,3,1,1,1,0,1,2,1,4,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
68240,BLUE_ISLAND,IL,60406,40.0,0.0,2.0,0.0,1,3,3,2001.0,1,1,1,1.0,30,2,1,1,2,1,4,1,1,0,2,2,2,4,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
68241,BLUE_ISLAND,IL,60406,40.0,0.0,2.0,0.0,1,34,362,2014.0,-1,4,1,9.0,30,2,1,1,2,1,4,1,1,0,2,2,2,4,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
68242,CHICAGO,IL,60624,36.0,0.0,-1.0,0.0,1,3,3,2001.0,1,1,1,1.0,30,2,1,1,2,1,4,1,1,0,2,2,2,4,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
68243,CHICAGO,IL,60624,36.0,0.0,-1.0,0.0,1,34,362,2014.0,-1,4,1,9.0,30,2,1,1,2,1,4,1,1,0,2,2,2,4,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
68260,CHICAGO,IL,60624,36.9,-1.0,2.0,0.0,1,1,4,2009.0,-1,1,2,3.0,30,1,1,1,2,5,1,1,1,0,1,2,4,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
68264,CHICAGO,IL,60624,21.0,-1.0,0.0,0.0,1,1,4,2009.0,-1,1,2,3.0,30,1,1,1,2,5,1,1,1,0,1,2,4,4,6,2020,0.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
68266,CHICAGO,IL,60624,21.0,-1.0,0.0,0.0,1,-1,2,2011.0,-1,1,2,-1.0,30,1,1,1,2,5,1,1,1,0,1,2,4,4,6,2020,0.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
68268,CHICAGO,IL,60624,36.9,-1.0,2.0,0.0,1,1,4,2009.0,-1,1,2,3.0,30,1,1,1,2,5,1,1,1,0,1,2,4,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
68272,CHICAGO,IL,60624,21.0,-1.0,0.0,0.0,1,1,4,2009.0,-1,1,2,3.0,30,1,1,1,2,5,1,1,1,0,1,2,4,4,6,2020,0.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
68274,CHICAGO,IL,60624,21.0,-1.0,0.0,0.0,1,-1,2,2011.0,-1,1,2,-1.0,30,1,1,1,2,5,1,1,1,0,1,2,4,4,6,2020,0.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
68329,TINLEY_PARK,IL,60477,36.0,0.0,0.0,0.0,1,5,7,1996.0,4,3,1,1.0,30,2,1,1,1,2,0,1,1,0,1,2,7,4,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
68330,TINLEY_PARK,IL,60477,36.0,0.0,0.0,0.0,1,2,1,2019.0,7,2,4,9.0,30,2,1,1,1,2,0,1,1,0,1,2,7,4,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
68925,CHICAGO,IL,60620,16.0,1.0,0.0,0.0,1,2,1,2011.0,-1,8,2,3.0,30,0,0,1,1,9,1,1,1,0,3,2,18,4,6,2020,0.0,0.0,0.0,1.0,2.0,1,0,0,1,1,0,1
68934,CHICAGO,IL,60612,72.0,0.0,0.0,0.0,1,15,246,2014.0,1,2,1,6.0,30,1,-1,1,4,4,4,1,1,0,2,2,19,4,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,1
68982,CHICAGO,IL,60612,36.9,0.0,10.0,0.0,1,7,25,2018.0,1,3,11,1.0,30,1,1,1,2,6,0,1,1,0,1,2,22,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
68983,CHICAGO,IL,60612,36.9,0.0,10.0,0.0,1,9,70,2019.0,1,1,3,1.0,30,1,1,1,2,6,0,1,1,0,1,2,22,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
68984,LANSING,IL,60438,37.0,0.0,0.0,0.0,1,7,25,2018.0,1,3,11,1.0,30,1,1,1,2,6,0,1,1,0,1,2,22,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
68985,LANSING,IL,60438,37.0,0.0,0.0,0.0,1,9,70,2019.0,1,1,3,1.0,30,1,1,1,2,6,0,1,1,0,1,2,22,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
69042,CHICAGO,IL,60612,36.9,0.0,2.0,0.0,1,7,48,2007.0,2,3,2,4.0,30,1,1,1,2,2,0,1,1,0,2,2,22,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
69043,CHICAGO,IL,60612,36.9,0.0,2.0,0.0,1,17,176,2010.0,2,2,1,1.0,30,1,1,1,2,2,0,1,1,0,2,2,22,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
69044,CHICAGO,IL,60644,37.0,0.0,0.0,0.0,1,7,48,2007.0,2,3,2,4.0,30,1,1,1,2,2,0,1,1,0,2,2,22,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
69045,CHICAGO,IL,60644,37.0,0.0,0.0,0.0,1,17,176,2010.0,2,2,1,1.0,30,1,1,1,2,2,0,1,1,0,2,2,22,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
69080,CHICAGO,IL,60644,36.9,0.0,-1.0,0.0,1,2,9,2011.0,1,3,2,1.0,30,1,-1,-1,-1,5,9,1,-1,-1,1,2,7,7,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
69082,CHICAGO,IL,60609,19.0,-1.0,-1.0,0.0,1,2,9,2011.0,1,3,2,1.0,30,1,-1,-1,-1,5,9,1,-1,-1,1,2,7,7,6,2020,0.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
69188,BEASON,IL,62512,37.0,0.0,0.0,0.0,1,42,1,2019.0,8,2,4,10.0,30,2,1,1,1,2,0,1,1,0,1,2,7,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
69229,GLENWOOD,IL,60425,43.0,0.0,0.0,0.0,1,1,14,2012.0,2,2,3,2.0,35,1,1,1,2,3,5,1,1,0,2,3,22,4,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0
69248,CHICAGO,IL,60621,36.9,0.0,2.0,0.0,1,11,35,2001.0,1,2,1,1.0,30,2,1,1,1,5,2,1,1,0,2,2,10,5,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
69250,CHICAGO,IL,60639,50.0,-1.0,0.0,0.0,1,11,35,2001.0,1,2,1,1.0,30,2,1,1,1,5,2,1,1,0,2,2,10,5,6,2020,0.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
70191,CHICAGO,IL,60619,64.0,0.0,0.0,0.0,1,3,86,2011.0,1,3,1,1.0,25,1,1,1,1,1,1,1,1,0,1,2,6,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,0
70198,CHICAGO,IL,60629,32.0,0.0,0.0,0.0,1,1,4,2017.0,1,3,1,3.0,30,2,1,1,1,1,1,1,1,0,1,2,6,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,1
70270,CHICAGO,IL,60624,29.0,0.0,1.0,0.0,1,13,36,2004.0,1,3,1,3.0,30,1,1,1,2,2,0,1,1,0,1,2,21,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
70378,CHICAGO,IL,60639,40.0,0.0,-1.0,0.0,1,-1,39,2010.0,2,2,4,1.0,35,1,1,1,1,2,0,1,1,0,3,2,10,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
70379,CHICAGO,IL,60639,40.0,0.0,-1.0,0.0,1,2,248,2019.0,7,3,1,6.0,35,1,1,1,1,2,0,1,1,0,3,2,10,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
70684,CHICAGO,IL,60628,68.0,0.0,0.0,0.0,1,1,4,2018.0,1,2,1,9.0,30,1,1,1,1,2,0,1,1,0,4,2,14,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
70764,NORRIDGE,IL,60706,36.0,0.0,4.0,0.0,1,7,125,2010.0,1,4,1,1.0,30,1,1,1,1,3,0,1,1,0,2,2,15,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,1,1
70765,NORRIDGE,IL,60706,36.0,0.0,4.0,0.0,1,6,56,2010.0,4,4,1,2.0,30,1,1,1,1,3,0,1,1,0,2,2,15,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,1,1
70766,VALPARAISO,IN,46385,47.0,0.0,0.0,1.0,1,7,125,2010.0,1,4,1,1.0,30,1,1,1,1,3,0,1,1,0,2,2,15,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,1,0,1,1,1,1
70767,VALPARAISO,IN,46385,47.0,0.0,0.0,1.0,1,6,56,2010.0,4,4,1,2.0,30,1,1,1,1,3,0,1,1,0,2,2,15,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,1,0,1,1,1,1
70779,NORRIDGE,IL,60706,36.0,0.0,2.0,0.0,1,5,13,2003.0,1,8,1,5.0,30,1,1,1,1,1,1,1,1,0,2,3,15,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
70780,NORRIDGE,IL,60706,36.0,0.0,2.0,0.0,1,1,4,2019.0,1,1,1,3.0,30,1,1,1,1,1,1,1,1,0,2,3,15,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
70781,CHICAGO,IL,60612,58.0,0.0,0.0,0.0,1,-1,93,2010.0,4,1,1,1.0,30,1,1,1,1,1,1,1,1,0,2,3,15,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
70782,CHICAGO,IL,60612,58.0,0.0,0.0,0.0,1,5,13,2003.0,1,8,1,5.0,30,1,1,1,1,1,1,1,1,0,2,3,15,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
70783,CHICAGO,IL,60612,58.0,0.0,0.0,0.0,1,1,4,2019.0,1,1,1,3.0,30,1,1,1,1,1,1,1,1,0,2,3,15,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
70784,CALUMET_CITY,IL,60409,52.0,0.0,0.0,0.0,1,-1,93,2010.0,4,1,1,1.0,30,1,1,1,1,1,1,1,1,0,2,3,15,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
70785,CALUMET_CITY,IL,60409,52.0,0.0,0.0,0.0,1,5,13,2003.0,1,8,1,5.0,30,1,1,1,1,1,1,1,1,0,2,3,15,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
70786,CALUMET_CITY,IL,60409,52.0,0.0,0.0,0.0,1,1,4,2019.0,1,1,1,3.0,30,1,1,1,1,1,1,1,1,0,2,3,15,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
70794,CHICAGO,IL,60637,49.0,-1.0,0.0,0.0,1,1,6,2011.0,1,1,10,2.0,30,1,1,1,2,11,1,1,1,0,1,2,23,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,0
70795,CHICAGO,IL,60637,49.0,-1.0,0.0,0.0,1,4,11,2018.0,1,3,1,1.0,30,1,1,1,2,11,1,1,1,0,1,2,23,5,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,0
70864,FLOSSMOOR,IL,60422,0.0,0.0,0.0,0.0,1,8,1,2004.0,1,1,4,4.0,30,2,1,1,1,2,2,1,1,0,2,2,16,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
70865,FLOSSMOOR,IL,60422,0.0,0.0,0.0,0.0,1,1,4,2019.0,1,4,3,3.0,30,2,1,1,1,2,2,1,1,0,2,2,16,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
70991,CHICAGO,IL,60612,18.0,0.0,8.0,0.0,1,35,336,2013.0,1,1,6,4.0,30,1,1,1,1,4,2,1,1,0,1,2,17,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,0,0
70992,CHICAGO,IL,60612,18.0,0.0,8.0,0.0,1,1,6,2018.0,1,1,3,9.0,30,1,1,1,1,4,2,1,1,0,1,2,17,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,0,0
70993,CHICAGO,IL,60620,23.0,0.0,0.0,0.0,1,35,336,2013.0,1,1,6,4.0,30,1,1,1,1,4,2,1,1,0,1,2,17,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,0,0
70994,CHICAGO,IL,60620,23.0,0.0,0.0,0.0,1,1,6,2018.0,1,1,3,9.0,30,1,1,1,1,4,2,1,1,0,1,2,17,6,6,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,0,0
71218,CHICAGO,IL,60653,68.0,0.0,0.0,0.0,1,14,1,2002.0,3,2,1,4.0,30,2,1,1,4,1,1,1,1,0,1,2,19,6,6,2020,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,1,0
71328,UNKNOWN,XX,0,36.0,0.0,-1.0,0.0,1,8,15,2010.0,1,5,1,6.0,35,1,1,1,3,4,1,1,1,0,2,2,23,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
71329,CHICAGO,IL,60609,25.0,0.0,-1.0,0.0,1,4,1,2010.0,1,1,6,-1.0,35,1,1,1,3,4,1,1,1,0,2,2,23,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
71330,CHICAGO,IL,60609,25.0,0.0,-1.0,0.0,1,8,15,2010.0,1,5,1,6.0,35,1,1,1,3,4,1,1,1,0,2,2,23,6,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
71339,HARVEY,IL,60426,64.0,-1.0,1.0,0.0,1,-1,2,2010.0,-1,-1,-1,-1.0,30,1,1,1,2,5,1,1,1,0,1,2,23,6,6,2020,0.0,0.0,0.0,0.0,3.0,0,0,1,1,1,1,1
71384,UNKNOWN,XX,0,36.9,0.0,8.0,0.0,1,12,32,2017.0,-1,3,1,1.0,35,1,1,1,2,9,1,1,1,0,2,2,0,7,6,2020,1.0,0.0,0.0,0.0,2.0,1,0,0,0,1,1,1
71386,CHICAGO,IL,60623,29.0,0.0,5.0,2.0,1,12,32,2017.0,-1,3,1,1.0,35,1,1,1,2,9,1,1,1,0,2,2,0,7,6,2020,0.0,0.0,0.0,1.0,2.0,1,0,0,1,1,1,1
71625,CHICAGO,IL,60634,27.0,0.0,0.0,0.0,1,20,134,2014.0,1,2,3,2.0,30,1,1,1,1,3,2,1,1,0,2,2,8,7,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
71744,EVERGREEN_PK,IL,60805,41.0,0.0,0.0,0.0,1,1,6,2007.0,1,3,1,4.0,30,1,1,1,1,2,0,1,1,0,1,2,9,7,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
