,index,CITY,STATE,ZIPCODE,AGE,EJECTION,DRIVER_ACTION,BAC_RESULT,UNIT_TYPE,MAKE,MODEL,VEHICLE_YEAR,VEHICLE_TYPE,TRAVEL_DIRECTION,MANEUVER,FIRST_CONTACT_POINT,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,STREET_DIRECTION,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR,FATAL_INBOTH,FATAL_CARPPL,FATAL_OTHPPL,FATAL_INAUTO,FATAL_DEGREE,DAMAGE_500_OR_LESS,DAMAGE_501_1500,DAMAGE_OVER_1500,SEX,INTERSECTION_RELATED,HIT_AND_RUN,REPORTYPE
2219,102993,BURBANK,IL,60459,41.0,0.0,0.0,1.0,1,8,16,2020.0,1,4,3,7.0,30,1,1,1,1,3,8,2,1,0,2,2,19,2,7,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0
2220,103034,CHICAGO,IL,60628,24.0,0.0,0.0,0.0,1,4,29,2020.0,1,3,1,1.0,30,2,1,1,4,1,1,1,1,0,1,2,20,2,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
2221,103035,CHICAGO,IL,60628,24.0,0.0,0.0,0.0,1,1,6,2016.0,1,2,1,12.0,30,2,1,1,4,1,1,1,1,0,1,2,20,2,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
2222,103422,CICERO,IL,60804,34.0,0.0,0.0,0.0,1,22,147,2006.0,1,4,1,2.0,30,1,1,1,1,3,0,1,1,0,2,3,14,3,7,2020,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,0
2223,104116,TALLAHASEE,FL,32303,36.9,0.0,3.0,0.0,1,1,4,2019.0,1,2,1,1.0,30,1,1,1,1,1,0,1,1,0,3,2,14,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
2224,104117,TALLAHASEE,FL,32303,36.9,0.0,3.0,0.0,1,5,154,2005.0,1,3,1,6.0,30,1,1,1,1,1,0,1,1,0,3,2,14,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
2225,104118,BLOOMINGTON,IL,61701,56.0,0.0,0.0,0.0,1,1,4,2019.0,1,2,1,1.0,30,1,1,1,1,1,0,1,1,0,3,2,14,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
2226,104119,BLOOMINGTON,IL,61701,56.0,0.0,0.0,0.0,1,5,154,2005.0,1,3,1,6.0,30,1,1,1,1,1,0,1,1,0,3,2,14,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
2227,104210,SCAUMBURG,IL,60173,51.0,0.0,0.0,0.0,1,47,247,2018.0,10,1,1,10.0,30,0,0,1,1,4,0,1,1,0,1,2,16,3,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2228,104353,CHICAGO,IL,60646,21.0,0.0,0.0,0.0,1,16,103,2002.0,1,2,2,8.0,30,1,1,1,1,2,0,1,1,0,2,2,18,3,7,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,0
2229,104591,TALLAHASEE,FL,32303,38.0,0.0,6.0,0.0,1,2,8,2010.0,-1,4,13,4.0,30,1,1,2,2,5,0,1,2,0,2,2,22,3,7,2020,1.0,0.0,0.0,0.0,3.0,0,1,0,1,1,1,1
2230,104593,CHICAGO,IL,60646,57.0,-1.0,-1.0,-1.0,1,2,8,2010.0,-1,4,13,4.0,30,1,1,2,2,5,0,1,2,0,2,2,22,3,7,2020,0.0,0.0,0.0,0.0,3.0,0,1,0,0,1,1,1
2231,104599,CHICAGO,IL,60646,36.0,0.0,8.0,0.0,1,19,1,1996.0,1,2,14,1.0,30,1,1,2,2,4,0,1,2,0,2,2,22,3,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
2232,104600,CHICAGO,IL,60646,36.0,0.0,8.0,0.0,1,1,6,2014.0,1,2,3,12.0,30,1,1,2,2,4,0,1,2,0,2,2,22,3,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
2233,104601,CHARLESTON,IL,61920,26.0,0.0,0.0,0.0,1,19,1,1996.0,1,2,14,1.0,30,1,1,2,2,4,0,1,2,0,2,2,22,3,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0
2234,104602,CHARLESTON,IL,61920,26.0,0.0,0.0,0.0,1,1,6,2014.0,1,2,3,12.0,30,1,1,2,2,4,0,1,2,0,2,2,22,3,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0
2235,104609,CHICAGO,IL,60646,36.9,0.0,-1.0,0.0,1,-1,1,2011.0,-1,2,1,1.0,30,1,1,2,2,1,0,1,2,0,1,2,22,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
2236,104610,CHICAGO,IL,60646,36.9,0.0,-1.0,0.0,1,2,31,2020.0,4,1,1,7.0,30,1,1,2,2,1,0,1,2,0,1,2,22,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
2237,104611,CHICAGO,IL,60655,53.0,0.0,-1.0,0.0,1,-1,1,2011.0,-1,2,1,1.0,30,1,1,2,2,1,0,1,2,0,1,2,22,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
2238,104612,CHICAGO,IL,60655,53.0,0.0,-1.0,0.0,1,2,31,2020.0,4,1,1,7.0,30,1,1,2,2,1,0,1,2,0,1,2,22,3,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
2239,104761,CHICAGO,IL,60643,46.0,0.0,0.0,0.0,1,10,30,2002.0,1,1,3,2.0,30,1,1,1,1,3,2,1,1,0,1,3,10,7,6,2020,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,0
2240,104828,CHICAGO,IL,60643,36.9,-1.0,-1.0,0.0,1,-1,1,2011.0,-1,4,1,1.0,35,0,0,1,2,5,3,1,1,0,2,2,0,5,7,2020,1.0,0.0,0.0,0.0,2.0,1,0,0,0,1,1,1
2241,104830,CHICAGO,IL,60643,24.0,-1.0,0.0,0.0,1,-1,1,2011.0,-1,4,1,1.0,35,0,0,1,2,5,3,1,1,0,2,2,0,5,7,2020,0.0,0.0,0.0,0.0,2.0,1,0,0,0,1,1,1
2242,104836,CHICAGO,IL,60617,32.0,0.0,0.0,0.0,1,24,96,2006.0,1,4,1,1.0,30,0,0,1,2,2,0,1,1,0,2,2,0,5,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0,1,1
2243,104837,CHICAGO,IL,60617,32.0,0.0,0.0,0.0,1,1,27,2002.0,1,4,4,10.0,30,0,0,1,2,2,0,1,1,0,2,2,0,5,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0,1,1
2244,104851,ORLAND_HILLS,IL,60487,31.0,0.0,0.0,0.0,1,6,235,2019.0,3,7,2,7.0,30,1,1,3,1,2,1,1,1,0,2,2,13,4,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2245,104985,CHICAGO,IL,60638,20.0,0.0,1.0,0.0,1,8,55,2008.0,1,1,2,11.0,25,2,1,1,2,2,1,1,1,0,1,2,23,4,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
2246,105088,CHICAGO,IL,60638,36.0,-1.0,-1.0,0.0,1,5,7,2007.0,1,4,1,4.0,30,2,1,1,1,1,2,1,1,0,3,3,9,5,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
2247,105089,CHICAGO,IL,60638,36.0,-1.0,-1.0,0.0,1,13,72,2007.0,1,3,1,3.0,30,2,1,1,1,1,2,1,1,0,3,3,9,5,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
2248,105090,CHICAGO,IL,60644,30.0,0.0,-1.0,0.0,1,-1,1,2010.0,1,3,1,3.0,30,2,1,1,1,1,2,1,1,0,3,3,9,5,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
2249,105091,CHICAGO,IL,60644,30.0,0.0,-1.0,0.0,1,5,7,2007.0,1,4,1,4.0,30,2,1,1,1,1,2,1,1,0,3,3,9,5,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
2250,105092,CHICAGO,IL,60644,30.0,0.0,-1.0,0.0,1,13,72,2007.0,1,3,1,3.0,30,2,1,1,1,1,2,1,1,0,3,3,9,5,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
2251,105093,CHICAGO,IL,60619,22.0,0.0,-1.0,0.0,1,-1,1,2010.0,1,3,1,3.0,30,2,1,1,1,1,2,1,1,0,3,3,9,5,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
2252,105094,CHICAGO,IL,60619,22.0,0.0,-1.0,0.0,1,5,7,2007.0,1,4,1,4.0,30,2,1,1,1,1,2,1,1,0,3,3,9,5,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
2253,105095,CHICAGO,IL,60619,22.0,0.0,-1.0,0.0,1,13,72,2007.0,1,3,1,3.0,30,2,1,1,1,1,2,1,1,0,3,3,9,5,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
2254,105273,CHICAGO,IL,60618,59.0,0.0,0.0,0.0,1,10,22,2018.0,3,3,3,2.0,35,1,1,1,2,3,3,1,1,0,1,2,0,4,7,2020,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,1,0
2255,105288,CHICAGO,IL,60609,72.0,0.0,0.0,0.0,1,7,10,2008.0,2,3,1,1.0,30,2,1,1,2,1,1,1,1,0,1,2,3,4,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2256,105584,CHICAGO,IL,60609,38.0,0.0,2.0,0.0,1,3,57,2015.0,2,3,9,-1.0,30,1,1,1,1,5,0,1,1,0,1,2,13,4,7,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,1
2257,105586,CHICAGO,IL,60609,52.0,-1.0,0.0,0.0,1,3,57,2015.0,2,3,9,-1.0,30,1,1,1,1,5,0,1,1,0,1,2,13,4,7,2020,0.0,0.0,0.0,0.0,3.0,0,0,1,1,1,1,1
2258,105609,CHICAGO,IL,60619,23.0,0.0,-1.0,0.0,1,8,1,2013.0,1,3,1,1.0,30,0,0,1,1,3,3,1,-1,0,1,2,14,4,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
2259,105610,CHICAGO,IL,60619,23.0,0.0,-1.0,0.0,1,22,1,2016.0,1,3,3,2.0,30,0,0,1,1,3,3,1,-1,0,1,2,14,4,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
2260,105611,CHICAGO,IL,60628,20.0,0.0,0.0,0.0,1,8,1,2013.0,1,3,1,1.0,30,0,0,1,1,3,3,1,-1,0,1,2,14,4,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
2261,105612,CHICAGO,IL,60628,20.0,0.0,0.0,0.0,1,22,1,2016.0,1,3,3,2.0,30,0,0,1,1,3,3,1,-1,0,1,2,14,4,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
2262,105651,CHICAGO,IL,60613,60.0,0.0,5.0,0.0,1,3,3,2009.0,1,3,12,7.0,30,1,1,1,1,2,2,1,1,0,3,3,15,4,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2263,105652,CHICAGO,IL,60613,60.0,0.0,5.0,0.0,1,2,82,2014.0,1,3,1,3.0,30,1,1,1,1,2,2,1,1,0,3,3,15,4,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2264,105654,NILES,IL,60714,58.0,0.0,0.0,0.0,1,3,3,2009.0,1,3,12,7.0,30,1,1,1,1,2,2,1,1,0,3,3,15,4,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2265,105655,NILES,IL,60714,58.0,0.0,0.0,0.0,1,2,82,2014.0,1,3,1,3.0,30,1,1,1,1,2,2,1,1,0,3,3,15,4,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2266,105902,HENRICO,VA,23229,21.0,0.0,0.0,0.0,1,4,5,2018.0,1,2,3,9.0,30,0,0,1,1,4,0,1,1,0,2,2,17,4,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2267,105978,CHICAGO,IL,60617,20.0,0.0,0.0,0.0,1,5,7,2008.0,1,1,1,5.0,30,1,1,1,1,4,0,1,1,0,1,2,15,4,7,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,0
2268,106487,DALLAS,TX,75228,28.0,0.0,0.0,0.0,1,-1,1,2011.0,1,2,1,4.0,35,1,1,1,1,9,7,1,1,0,1,2,6,6,7,2020,0.0,0.0,0.0,1.0,2.0,1,0,0,1,1,1,1
2269,106504,NORTHLAKE,IL,60164,47.0,0.0,1.0,0.0,1,8,34,2005.0,1,4,1,3.0,30,2,0,1,1,1,3,1,1,0,1,2,11,5,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
2270,106941,CHICAGO,IL,60647,34.0,0.0,0.0,0.0,1,11,1,2000.0,1,3,1,6.0,30,2,1,1,1,1,1,1,1,0,2,2,11,5,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2271,106942,CHICAGO,IL,60647,34.0,0.0,0.0,0.0,1,12,174,2010.0,1,2,1,1.0,30,2,1,1,1,1,1,1,1,0,2,2,11,5,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2272,107083,CHICAGO,IL,60651,32.0,0.0,2.0,0.0,1,2,8,2012.0,1,1,4,5.0,30,2,1,1,1,2,1,1,1,0,3,3,14,5,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
2273,107084,CHICAGO,IL,60651,32.0,0.0,2.0,0.0,1,-1,1,2011.0,-1,2,-1,1.0,30,2,1,1,1,2,1,1,1,0,3,3,14,5,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
2274,107085,CHICAGO,IL,60651,32.0,0.0,2.0,0.0,1,11,84,2000.0,1,-1,-1,1.0,30,2,1,1,1,2,1,1,1,0,3,3,14,5,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
2275,107086,CHICAGO,IL,60651,36.9,-1.0,-1.0,0.0,1,2,8,2012.0,1,1,4,5.0,30,2,1,1,1,2,1,1,1,0,3,3,14,5,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
2276,107088,CHICAGO,IL,60651,36.9,-1.0,-1.0,0.0,1,11,84,2000.0,1,-1,-1,1.0,30,2,1,1,1,2,1,1,1,0,3,3,14,5,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
2277,107089,CHICAGO,IL,60651,36.9,0.0,-1.0,0.0,1,2,8,2012.0,1,1,4,5.0,30,2,1,1,1,2,1,1,1,0,3,3,14,5,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
2278,107091,CHICAGO,IL,60651,36.9,0.0,-1.0,0.0,1,11,84,2000.0,1,-1,-1,1.0,30,2,1,1,1,2,1,1,1,0,3,3,14,5,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
2279,107255,CHICAGO,IL,60615,59.0,0.0,0.0,0.0,1,11,1,2008.0,1,3,1,1.0,30,0,0,1,1,3,2,1,1,0,1,2,18,5,7,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,0
2280,107256,CHICAGO,IL,60615,59.0,0.0,0.0,0.0,1,6,236,2018.0,3,3,1,8.0,30,0,0,1,1,3,2,1,1,0,1,2,18,5,7,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,0
2281,107318,CHICAGO,IL,60652,30.0,0.0,0.0,0.0,1,13,36,2004.0,1,1,1,1.0,30,2,1,1,1,1,0,1,1,0,4,2,11,5,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
2282,107319,CHICAGO,IL,60652,30.0,0.0,0.0,0.0,1,4,33,2015.0,1,2,3,4.0,30,2,1,1,1,1,0,1,1,0,4,2,11,5,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
2283,107468,CHICAGO,IL,60637,39.0,0.0,0.0,0.0,1,6,21,2010.0,1,2,1,7.0,30,0,0,1,2,7,2,1,1,0,2,2,23,5,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
2284,107498,CHICAGO,IL,60621,20.0,0.0,0.0,0.0,1,6,44,2018.0,1,4,1,2.0,30,0,0,1,4,1,0,1,1,0,1,3,22,5,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
2285,107499,CHICAGO,IL,60621,20.0,0.0,0.0,0.0,1,9,17,2010.0,1,3,1,4.0,30,0,0,1,4,1,0,1,1,0,1,3,22,5,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
2286,107500,CHICAGO,IL,60621,20.0,0.0,0.0,0.0,2,9,98,2016.0,1,1,5,4.0,30,0,0,1,4,1,0,1,1,0,1,3,22,5,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
2287,107546,UNKNOWN,XX,0,36.0,-1.0,3.0,0.0,1,9,73,2020.0,2,1,-1,1.0,35,2,1,3,2,1,1,1,2,0,1,2,4,5,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
2288,107547,UNKNOWN,XX,0,36.0,-1.0,3.0,0.0,1,9,17,2018.0,1,4,1,5.0,35,2,1,3,2,1,1,1,2,0,1,2,4,5,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
2289,107548,CHICAGO,IL,60639,55.0,0.0,0.0,0.0,1,9,73,2020.0,2,1,-1,1.0,35,2,1,3,2,1,1,1,2,0,1,2,4,5,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
2290,107549,CHICAGO,IL,60639,55.0,0.0,0.0,0.0,1,9,17,2018.0,1,4,1,5.0,35,2,1,3,2,1,1,1,2,0,1,2,4,5,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
2291,107630,UNKNOWN,XX,0,36.9,-1.0,2.0,0.0,1,4,1,2011.0,1,2,1,8.0,30,2,1,1,3,1,1,1,1,-1,2,2,1,1,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
2292,107631,UNKNOWN,XX,0,36.9,-1.0,2.0,0.0,1,24,126,2008.0,1,1,1,4.0,30,2,1,1,3,1,1,1,1,-1,2,2,1,1,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
2293,107632,CHICAGO,IL,60615,36.0,0.0,0.0,0.0,1,4,1,2011.0,1,2,1,8.0,30,2,1,1,3,1,1,1,1,-1,2,2,1,1,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
2294,107633,CHICAGO,IL,60615,36.0,0.0,0.0,0.0,1,24,126,2008.0,1,1,1,4.0,30,2,1,1,3,1,1,1,1,-1,2,2,1,1,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
2295,107817,CHICAGO,IL,60644,31.0,0.0,0.0,0.0,1,20,216,2003.0,1,3,3,1.0,30,2,1,1,2,6,0,1,1,0,1,2,3,7,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
2296,107858,BELLWOOD,IL,60104,19.0,0.0,0.0,0.0,1,12,297,2002.0,1,4,2,9.0,30,1,1,1,1,2,0,1,1,0,1,2,6,7,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2297,107903,CHICAGO,IL,60617,46.0,0.0,1.0,0.0,1,5,23,2011.0,2,1,3,2.0,30,1,1,1,1,3,1,1,1,0,1,3,9,7,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
2298,107904,CHICAGO,IL,60617,46.0,0.0,1.0,0.0,1,5,13,2006.0,1,1,3,2.0,30,1,1,1,1,3,1,1,1,0,1,3,9,7,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
2299,108010,CHICAGO,IL,60617,36.9,0.0,2.0,0.0,1,4,50,2009.0,2,1,1,3.0,20,2,1,1,1,1,1,1,1,0,2,2,11,7,7,2020,1.0,0.0,0.0,0.0,2.0,0,1,0,1,1,1,0
2300,108011,CHICAGO,IL,60617,36.9,0.0,2.0,0.0,1,8,16,2020.0,1,2,1,4.0,20,2,1,1,1,1,1,1,1,0,2,2,11,7,7,2020,1.0,0.0,0.0,0.0,2.0,0,1,0,1,1,1,0
2301,108012,CHICAGO,IL,60617,42.0,0.0,0.0,0.0,1,4,50,2009.0,2,1,1,3.0,20,2,1,1,1,1,1,1,1,0,2,2,11,7,7,2020,1.0,0.0,0.0,0.0,2.0,0,1,0,0,1,1,0
2302,108013,CHICAGO,IL,60617,42.0,0.0,0.0,0.0,1,8,16,2020.0,1,2,1,4.0,20,2,1,1,1,1,1,1,1,0,2,2,11,7,7,2020,1.0,0.0,0.0,0.0,2.0,0,1,0,0,1,1,0
2303,108057,CHICAGO,IL,60617,36.9,0.0,2.0,0.0,1,5,38,2011.0,1,3,1,1.0,25,2,1,1,1,1,1,1,1,0,1,2,7,7,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
2304,108058,CHICAGO,IL,60617,36.9,0.0,2.0,0.0,1,27,334,2004.0,3,2,1,7.0,25,2,1,1,1,1,1,1,1,0,1,2,7,7,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
2305,108059,CHICAGO,IL,60608,77.0,0.0,0.0,0.0,1,5,38,2011.0,1,3,1,1.0,25,2,1,1,1,1,1,1,1,0,1,2,7,7,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
2306,108060,CHICAGO,IL,60608,77.0,0.0,0.0,0.0,1,27,334,2004.0,3,2,1,7.0,25,2,1,1,1,1,1,1,1,0,1,2,7,7,7,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
2307,108082,CHICAGO,IL,60619,68.0,0.0,0.0,0.0,1,3,3,2019.0,1,2,3,3.0,30,2,1,1,1,1,1,1,1,0,4,2,13,7,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0
2308,108165,CHICAGO,IL,60619,36.0,0.0,-1.0,0.0,1,15,83,2007.0,2,4,1,6.0,30,1,-1,1,1,4,0,1,1,-1,2,2,14,7,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
2309,108166,JOLIET,IL,60436,0.0,0.0,-1.0,0.0,1,-1,1,2010.0,-1,4,1,4.0,30,1,-1,1,1,4,0,1,1,-1,2,2,14,7,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0
2310,108167,JOLIET,IL,60436,0.0,0.0,-1.0,0.0,1,15,83,2007.0,2,4,1,6.0,30,1,-1,1,1,4,0,1,1,-1,2,2,14,7,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0
2311,108280,CHICAGO,IL,60619,69.0,0.0,1.0,0.0,1,10,26,2006.0,1,3,1,1.0,30,1,1,1,1,2,1,1,1,0,1,2,15,7,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2312,108281,CHICAGO,IL,60619,69.0,0.0,1.0,0.0,1,8,15,2018.0,1,5,2,1.0,30,1,1,1,1,2,1,1,1,0,1,2,15,7,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2313,108498,CHICAGO,IL,60619,66.0,0.0,0.0,0.0,1,5,7,2008.0,1,1,4,6.0,30,1,1,1,1,2,0,1,1,0,3,2,18,1,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1
2314,108783,CHICAGO,IL,60619,36.0,0.0,-1.0,0.0,1,-1,2,2010.0,1,4,6,11.0,30,1,1,1,2,2,5,1,1,0,2,2,4,6,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
2315,108784,CHICAGO,IL,60619,36.0,0.0,-1.0,0.0,1,15,136,2010.0,1,4,2,12.0,30,1,1,1,2,2,5,1,1,0,2,2,4,6,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
2316,108785,CHICAGO,IL,60619,32.0,0.0,0.0,0.0,1,-1,2,2010.0,1,4,6,11.0,30,1,1,1,2,2,5,1,1,0,2,2,4,6,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
2317,108786,CHICAGO,IL,60619,32.0,0.0,0.0,0.0,1,15,136,2010.0,1,4,2,12.0,30,1,1,1,2,2,5,1,1,0,2,2,4,6,7,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
2318,108835,CHICAGO,IL,60643,53.0,0.0,0.0,0.0,1,8,34,2012.0,2,3,1,5.0,30,1,1,2,1,2,1,1,2,0,1,3,7,6,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2319,109409,CHICAGO,IL,60641,26.0,0.0,1.0,0.0,1,12,1,2009.0,1,2,1,6.0,30,2,1,1,1,12,1,1,1,0,2,2,15,6,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
2320,109475,CHICAGO,IL,60629,22.0,0.0,0.0,0.0,1,3,74,2007.0,2,4,1,1.0,30,1,1,1,1,2,0,1,1,0,2,2,17,6,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2321,109528,CHICAGO,IL,60609,35.0,0.0,0.0,0.0,1,4,5,2015.0,1,4,1,2.0,30,1,1,1,4,3,10,1,1,0,1,2,17,6,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
2322,109705,BENSENVILLE,IL,60106,21.0,0.0,0.0,0.0,1,4,18,2013.0,1,1,1,1.0,30,1,1,1,4,1,0,1,1,0,2,2,19,6,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
2323,109753,MILLWAUKEE,WI,53081,27.0,0.0,0.0,0.0,1,23,61,2006.0,1,3,1,8.0,30,1,1,1,1,3,0,1,1,0,1,2,19,6,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2324,109765,CHICAGO,IL,60628,31.0,0.0,0.0,0.0,1,8,55,2017.0,1,1,1,11.0,30,0,0,1,3,1,4,1,1,0,4,2,20,6,7,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
2325,109770,CHICAGO,IL,60624,23.0,0.0,3.0,0.0,1,17,65,2016.0,1,3,2,4.0,30,1,1,1,2,2,5,1,1,0,2,2,21,6,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,1
2326,109771,CHICAGO,IL,60624,23.0,0.0,3.0,0.0,1,23,111,1999.0,1,2,1,1.0,30,1,1,1,2,2,5,1,1,0,2,2,21,6,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,1
2327,109772,BERWYN,IL,60402,17.0,0.0,0.0,0.0,1,17,65,2016.0,1,3,2,4.0,30,1,1,1,2,2,5,1,1,0,2,2,21,6,7,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,1
